Event id,Event name,Taxon,Type,Level-Placed
3309,L_Calymenesun tingi,Calymenesun tingi,1,6073.3043
3360,L_Chittidilla plana,Chittidilla plana,1,6073.3043
1209,F_Hexacopyge yichangensis,Hexacopyge yichangensis,0,6073.5032
1970,F_Pagetia danzhaiensis,Pagetia danzhaiensis,0,6074.6455
2100,F_Pararemopleurides schizophyllus,Pararemopleurides schizophyllus,0,6074.6455
4720,L_Nangaops brevis,Nangaops brevis,1,6074.6455
2115,F_Parillaenus xui,Parillaenus xui,0,6074.6629
4630,L_Michelinoceras paraxuanxianense,Michelinoceras paraxuanxianense,1,6076.0578
5850,L_Trinodus ovatus,Trinodus ovatus,1,6076.0578
5652,L_Sinoceras suni,Sinoceras suni,1,6077.5268
4160,L_Hammatocnemis liangshanensis,Hammatocnemis liangshanensis,1,6077.5584
4619,L_Michelinoceras densum,Michelinoceras densum,1,6077.5816
4709,L_Mufushania nankingensis,Mufushania nankingensis,1,6077.5816
3496,L_Cornuodus longibasis,Cornuodus longibasis,1,6078.8923
647,F_Dicellograptus flexuosus,Dicellograptus flexuosus,0,6079.5462
5648,L_Sinoceras chinense yanwashanense,Sinoceras chinense yanwashanense,1,6079.5462
5069,L_Paraphillipsinella ciliensis,Paraphillipsinella ciliensis,1,6079.5497
3125,L_Ansella jemtlandica,Ansella jemtlandica,1,6085.1278
3905,L_Effnaspis clavata,Effnaspis clavata,1,6085.1642
742,F_Dideroceras peiyangense shiqianense,Dideroceras peiyangense shiqianense,0,6086.0868
337,F_Cekovia striata,Cekovia striata,0,6086.7142
5647,L_Sinoceras chinense kuangchiaoense,Sinoceras chinense kuangchiaoense,1,6086.7142
5651,L_Sinoceras rudum,Sinoceras rudum,1,6086.9491
555,F_Cyamella hujiabaensis,Cyamella hujiabaensis,0,6090.0292
94,F_Amphytrion catinus,Amphytrion catinus,0,6090.5323
1645,F_Michelinoceras sanxiaense,Michelinoceras sanxiaense,0,6090.5323
89,F_Amphitryon burmeisteri,Amphitryon burmeisteri,0,6090.5435
1235,F_Holdenia truncata,Holdenia truncata,0,6090.6615
2593,F_Rorringtonia obsoleta,Rorringtonia obsoleta,0,6090.6615
4150,L_Haddingograptus oliveri,Haddingograptus oliveri,1,6090.6654
3262,L_Bathynotus kueichouensis,Bathynotus kueichouensis,1,6091.2824
93,F_Amphytrion burmeisteri,Amphytrion burmeisteri,0,6091.6365
868,F_Dislobosaspis angustiglossoides,Dislobosaspis angustiglossoides,0,6092.1722
2586,F_Rhyssaspis striata,Rhyssaspis striata,0,6092.1722
2434,F_Pseudopetigurus granulatus,Pseudopetigurus granulatus,0,6092.5058
1099,F_Glyptograptus englyphus,Glyptograptus englyphus,0,6092.7668
2476,F_Psilacella hunanensis,Psilacella hunanensis,0,6093.5014
5127,L_Periodon grandis,Periodon grandis,1,6093.5014
1389,F_Kosovopeltis alplata,Kosovopeltis alplata,0,6093.639
1183,F_Hanjiangaspis fibrisulcata,Hanjiangaspis fibrisulcata,0,6094.8682
4085,L_Glyptograptus englyphus,Glyptograptus englyphus,1,6096.0879
2116,F_Parisoceraurus rectangulus,Parisoceraurus rectangulus,0,6096.0921
3041,L_Agerina incredibilis,Agerina incredibilis,1,6096.0921
4721,L_Nangaops danzhaiensis,Nangaops danzhaiensis,1,6096.0921
5102,L_Parisoceraurus rectangulus,Parisoceraurus rectangulus,1,6096.4523
2788,F_Telephina convexa,Telephina convexa,0,6096.4833
2101,F_Pararemopleurides shaanxiensis,Pararemopleurides shaanxiensis,0,6096.9901
2696,F_Sphaerexochus fibrisulcatus,Sphaerexochus fibrisulcatus,0,6096.9901
2553,F_Remopleurides amphitryonoides,Remopleurides amphitryonoides,0,6097.2249
1180,F_Hammatocnemis yangtzeensis,Hammatocnemis yangtzeensis,0,6097.5858
5071,L_Paraphillipsinella globosa,Paraphillipsinella globosa,1,6098.4348
3124,L_Ansella baotaensis,Ansella baotaensis,1,6098.4729
3358,L_Chittidilla brevis,Chittidilla brevis,1,6098.4729
1166,F_Hadromeros hunanensis,Hadromeros hunanensis,0,6098.494
2477,F_Psilacella trirugata,Psilacella trirugata,0,6098.494
90,F_Amphitryon insculptum,Amphitryon insculptum,0,6098.872
1952,F_Ovalocephalus longicervix,Ovalocephalus longicervix,0,6098.872
5757,L_Taklamakania decorata,Taklamakania decorata,1,6098.8765
1857,F_Oedicybele caeca,Oedicybele caeca,0,6099.0221
1259,F_Hsiangyangoceras huananense,Hsiangyangoceras huananense,0,6099.2427
5586,L_Sagavia obscura,Sagavia obscura,1,6099.2529
5379,L_Pseudobirmanites suavis,Pseudobirmanites suavis,1,6099.2621
3508,L_Corrugatagnostus ningqiangensis,Corrugatagnostus ningqiangensis,1,6099.3546
5927,L_Xenocyclopyge radiata,Xenocyclopyge radiata,1,6099.4344
88,F_Amphitryon asiaticum,Amphitryon asiaticum,0,6100.2326
1168,F_Hadromeros spina,Hadromeros spina,0,6100.8895
1233,F_Holdenia hanzhongensis,Holdenia hanzhongensis,0,6101.355
1258,F_Hsiangyangoceras anhuiense,Hsiangyangoceras anhuiense,0,6102.4221
4221,L_Holdenia truncata,Holdenia truncata,1,6102.4288
2090,F_Paraphillipsinelle nanjiangensis,Paraphillipsinelle nanjiangensis,0,6103.3874
2099,F_Pararemopleurides longispinus,Pararemopleurides longispinus,0,6103.4466
5572,L_Rhyssaspis striata,Rhyssaspis striata,1,6103.497
3728,L_Dideroceras peiyangense shiqianense,Dideroceras peiyangense shiqianense,1,6106.9417
4944,L_Ovalocephalus yichongqiaoensis,Ovalocephalus yichongqiaoensis,1,6107.1444
615,F_Degamella interrupta,Degamella interrupta,0,6107.3755
984,F_Eurasiaticoceras eurasiaticum,Eurasiaticoceras eurasiaticum,0,6107.3755
2789,F_Telephina hanzhongensis,Telephina hanzhongensis,0,6107.3755
4244,L_Hsiangyangoceras anhuiense,Hsiangyangoceras anhuiense,1,6111.7369
4195,L_Hexacopyge yichangensis,Hexacopyge yichangensis,1,6112.0404
3970,L_Eurasiaticoceras eurasiaticum,Eurasiaticoceras eurasiaticum,1,6112.6484
96,F_Amphytrion insculpta,Amphytrion insculpta,0,6113.5552
5645,L_Sinoceras chinense,Sinoceras chinense,1,6162.7042
1200,F_Heliosphaeridium dissimilare,Heliosphaeridium dissimilare,0,6162.8933
4786,L_Nileus rugosus,Nileus rugosus,1,6162.8933
926,F_Encrinurella latifrons,Encrinurella latifrons,0,6163.0999
91,F_Amphitryon xiushanensis,Amphitryon xiushanensis,0,6163.1515
1202,F_Heliosphaeridium serridentatum,Heliosphaeridium serridentatum,0,6163.2621
4937,L_Ovalocephalus kanlingensis,Ovalocephalus kanlingensis,1,6163.2621
5646,L_Sinoceras chinense eccentrica,Sinoceras chinense eccentrica,1,6163.2621
4570,L_Madygenia suavis,Madygenia suavis,1,6163.2909
2669,F_Sinocybele lata,Sinocybele lata,0,6163.6613
2114,F_Parillaenus orbiconvexus,Parillaenus orbiconvexus,0,6163.9963
4656,L_Mioptychopyge maocaopuensis,Mioptychopyge maocaopuensis,1,6163.9963
869,F_Dislobosaspis dabashanensis,Dislobosaspis dabashanensis,0,6165.0295
1550,F_Lonchocheirurus sinicus,Lonchocheirurus sinicus,0,6166.0818
1201,F_Heliosphaeridium nodosum,Heliosphaeridium nodosum,0,6166.5377
3855,L_Dislobosaspis dabashanensis,Dislobosaspis dabashanensis,1,6166.5377
5087,L_Pararemopleurides shaanxiensis,Pararemopleurides shaanxiensis,1,6166.5494
3910,L_Elongatanileus convexus,Elongatanileus convexus,1,6166.93
1439,F_Leiosphaeridia tubulosa,Leiosphaeridia tubulosa,0,6167.486
2186,F_Phorocephala globosa,Phorocephala globosa,0,6167.486
2599,F_Sagavia chuanxiensis,Sagavia chuanxiensis,0,6168.2971
5172,L_Phorocephala globosa,Phorocephala globosa,1,6168.3384
544,F_Cristallinium dabium,Cristallinium dabium,0,6168.7213
3854,L_Dislobosaspis angustiglossoides,Dislobosaspis angustiglossoides,1,6168.7213
4164,L_Hammatocnemis pagodus,Hammatocnemis pagodus,1,6168.7213
5421,L_Pseudopetigurus ovalis,Pseudopetigurus ovalis,1,6168.7213
3076,L_Amphitryon insculptum,Amphitryon insculptum,1,6168.8228
2601,F_Sagavia zhuyegouensis,Sagavia zhuyegouensis,0,6168.9285
5579,L_Rorringtonia obsoleta,Rorringtonia obsoleta,1,6168.9392
2692,F_Solisphaeridium flexipilosum,Solisphaeridium flexipilosum,0,6169.0248
5848,L_Trinodus cylindricus,Trinodus cylindricus,1,6169.0248
543,F_Cristallinium cambriense,Cristallinium cambriense,0,6169.2779
4152,L_Hadromeros hunanensis,Hadromeros hunanensis,1,6169.2779
5655,L_Sinocybele lata,Sinocybele lata,1,6169.2779
5420,L_Pseudopetigurus granulatus,Pseudopetigurus granulatus,1,6169.472
4867,L_Olenoides hubeiensis,Olenoides hubeiensis,1,6169.4742
5535,L_Redlichia takooensis longispina,Redlichia takooensis longispina,1,6169.5032
871,F_Dislobosaspis xixiangensis,Dislobosaspis xixiangensis,0,6170.5374
2589,F_Richardsonoceras asiaticum,Richardsonoceras asiaticum,0,6170.5374
5074,L_Paraphillipsinella pterphora,Paraphillipsinella pterphora,1,6170.5374
5463,L_Psilacella trirugata,Psilacella trirugata,1,6170.5374
870,F_Dislobosaspis guizhouensis,Dislobosaspis guizhouensis,0,6171.0745
1234,F_Holdenia liangshanensis,Holdenia liangshanensis,0,6171.5261
4785,L_Nileus petilus,Nileus petilus,1,6173.0561
928,F_Encrinurella tetrasulcula,Encrinurella tetrasulcula,0,6173.1065
2460,F_Pseudosphaerexochus ovalis,Pseudosphaerexochus ovalis,0,6173.1065
341,F_Ceratophyton vericosum,Ceratophyton vericosum,0,6173.1244
4631,L_Michelinoceras sanxiaense,Michelinoceras sanxiaense,1,6173.6417
3038,L_Agastapleura aenina,Agastapleura aenina,1,6173.965
4222,L_Holdenia typicalis,Holdenia typicalis,1,6174.1886
1069,F_Globosphaeridium cerinum,Globosphaeridium cerinum,0,6174.202
4945,L_Ovatoryctocara granulata,Ovatoryctocara granulata,1,6174.202
4170,L_Hanjiangaspis fibrisulcatus,Hanjiangaspis fibrisulcatus,1,6174.9742
4012,L_Fimbriaglomerella membranacea,Fimbriaglomerella membranacea,1,6174.9768
4139,L_Goniotelus striatus,Goniotelus striatus,1,6174.9768
4635,L_Michelinoceras xuanxianense,Michelinoceras xuanxianense,1,6177.1414
3327,L_Ceratophyton vericosum,Ceratophyton vericosum,1,6177.1437
3911,L_Elongaticeras changjiangense,Elongaticeras changjiangense,1,6179.3139
5086,L_Pararemopleurides schizophyllus,Pararemopleurides schizophyllus,1,6179.4233
1583,F_Madygenia communis,Madygenia communis,0,6179.6612
3553,L_Cyclopyge chinensis,Cyclopyge chinensis,1,6179.9571
2436,F_Pseudopetigurus ovatus,Pseudopetigurus ovatus,0,6180.2882
572,F_Cyclopyge rotundata,Cyclopyge rotundata,0,6186.8114
4403,L_Lamproscutellum alplatum,Lamproscutellum alplatum,1,6187.248
5575,L_Richardsonoceras asiaticum,Richardsonoceras asiaticum,1,6187.6913
4628,L_Michelinoceras paraelongatum,Michelinoceras paraelongatum,1,6189.4631
1167,F_Hadromeros latelimbata,Hadromeros latelimbata,0,6193.2083
1173,F_Hammatocnemis formosus,Hammatocnemis formosus,0,6193.2083
520,F_Corrugatagnostus jiangshanensis,Corrugatagnostus jiangshanensis,0,6193.5793
3071,L_Amorphognathus tvaerensis,Amorphognathus tvaerensis,1,6193.5959
3369,L_Christiania sulcata,Christiania sulcata,1,6193.5959
2437,F_Pseudopetigurus shanxiensis,Pseudopetigurus shanxiensis,0,6194.1271
322,F_Calymenesun granulosa,Calymenesun granulosa,0,6194.1827
4481,L_Liangshanocephalus shanxiensis,Liangshanocephalus shanxiensis,1,6194.1907
840,F_Dionide regalis,Dionide regalis,0,6194.3013
2084,F_Paraphillipsinella curvusa,Paraphillipsinella curvusa,0,6194.3013
3509,L_Corrugatagnostus transitus,Corrugatagnostus transitus,1,6194.3117
5698,L_Stenoblepharum planum,Stenoblepharum planum,1,6194.3836
3601,L_Degamella interrupta,Degamella interrupta,1,6194.4795
97,F_Amphytrion radians,Amphytrion radians,0,6194.5367
4789,L_Nileus transversus,Nileus transversus,1,6198.0959
118,F_Ampyxinella costata,Ampyxinella costata,0,6198.7688
2509,F_Raphiophorus yichangensis,Raphiophorus yichangensis,0,6198.8794
5101,L_Parillaenus xui,Parillaenus xui,1,6198.8794
1064,F_Geragnostus sinensis,Geragnostus sinensis,0,6199.4469
1738,F_Nankinolithus nankinensis,Nankinolithus nankinensis,0,6210.0002
2694,F_Sphaeragnostus cerus,Sphaeragnostus cerus,0,6210.0002
4296,L_Isbergia dactyla,Isbergia dactyla,1,6210.2192
5085,L_Pararemopleurides longispinus,Pararemopleurides longispinus,1,6210.2192
1169,F_Hadromeros xiushanensis,Hadromeros xiushanensis,0,6210.6872
1948,F_Ovalocephalus decorosus,Ovalocephalus decorosus,0,6210.9684
4540,L_Lonchodomas yohi,Lonchodomas yohi,1,6210.9684
2667,F_Sinocybele gaoluoensis,Sinocybele gaoluoensis,0,6211.3874
5076,L_Paraphillipsinelle nanjiangensis,Paraphillipsinelle nanjiangensis,1,6211.3875
4992,L_Paraceraurus sinicus,Paraceraurus sinicus,1,6214.2908
5344,L_Protoryctocephalus balangensis,Protoryctocephalus balangensis,1,6214.293
2585,F_Rhyssaspis longispina,Rhyssaspis longispina,0,6214.4538
3083,L_Amphytrion radians,Amphytrion radians,1,6214.4726
3080,L_Amphytrion catinus,Amphytrion catinus,1,6215.4744
3856,L_Dislobosaspis guizhouensis,Dislobosaspis guizhouensis,1,6215.4744
2651,F_Shumardia aculeata,Shumardia aculeata,0,6216.8447
927,F_Encrinurella tetrasulcata,Encrinurella tetrasulcata,0,6216.8506
95,F_Amphytrion cheni,Amphytrion cheni,0,6217.5439
319,F_Bythocypris longula,Bythocypris longula,0,6217.5439
5571,L_Rhyssaspis longispina,Rhyssaspis longispina,1,6217.5606
1801,F_Nileus rugsus,Nileus rugsus,0,6217.5607
3081,L_Amphytrion cheni,Amphytrion cheni,1,6217.5607
2086,F_Paraphillipsinella hubeiensis,Paraphillipsinella hubeiensis,0,6225.6918
4624,L_Michelinoceras huangnigangense,Michelinoceras huangnigangense,1,6225.6918
1737,F_Nankinolithus jiantsaokouensis,Nankinolithus jiantsaokouensis,0,6227.9355
1739,F_Nankinolithus wanyuanensis,Nankinolithus wanyuanensis,0,6227.9355
4929,L_Oryctocephalops guizhouensis,Oryctocephalops guizhouensis,1,6227.9355
2401,F_Pseudoclimacograptus clevensis,Pseudoclimacograptus clevensis,0,6230.8123
5766,L_Tangyaia scutelloides,Tangyaia scutelloides,1,6231.1745
3290,L_Birmanites yangtzeensis,Birmanites yangtzeensis,1,6231.2096
4050,L_Geragnostus sinensis,Geragnostus sinensis,1,6235.6594
4245,L_Hsiangyangoceras huananense,Hsiangyangoceras huananense,1,6238.0466
155,F_Appendispinograptus hubeiensis,Appendispinograptus hubeiensis,0,6239.5209
4219,L_Holdenia hanzhongensis,Holdenia hanzhongensis,1,6239.6366
5417,L_Pseudooneotodus mistratus,Pseudooneotodus mistratus,1,6239.6366
5926,L_Xenocyclopyge jaskovitchi,Xenocyclopyge jaskovitchi,1,6240.6386
3198,L_Atractopyge gaoluoensis,Atractopyge gaoluoensis,1,6243.6796
3305,L_Bythocypris longula,Bythocypris longula,1,6243.6796
667,F_Dicellograptus ornatus brevispinus,Dicellograptus ornatus brevispinus,0,6244.3847
3852,L_Discoceras verbeeki,Discoceras verbeeki,1,6244.3847
23,F_Acodus trigonius aequilateralis,Acodus trigonius aequilateralis,0,6244.3972
461,F_Climacograptus variantis,Climacograptus variantis,0,6244.3972
3851,L_Discoceras eurasiaticum,Discoceras eurasiaticum,1,6244.3972
4787,L_Nileus rugsus,Nileus rugsus,1,6244.3972
4157,L_Hamarodus brevirameus,Hamarodus brevirameus,1,6255.9658
3596,L_Dapsilodus mutatus,Dapsilodus mutatus,1,6259.6928
3914,L_Encrinurella tetrasulcula,Encrinurella tetrasulcula,1,6259.6928
5335,L_Protopanderodus liripipus,Protopanderodus liripipus,1,6266.0513
5596,L_Scabbardella altipes,Scabbardella altipes,1,6273.0071
3555,L_Cyclopyge latilimbata,Cyclopyge latilimbata,1,6274.6701
5682,L_Sphaerexochus fibrisulcatus,Sphaerexochus fibrisulcatus,1,6275.221
4536,L_Lonchocheirurus sinicus,Lonchocheirurus sinicus,1,6276.1532
3541,L_Cyamella hujiabaensis,Cyamella hujiabaensis,1,6276.5295
3172,L_Arthrorhachis sinensis,Arthrorhachis sinensis,1,6276.8909
4154,L_Hadromeros spina,Hadromeros spina,1,6276.8909
3035,L_Aethedionide fusiformis,Aethedionide fusiformis,1,6277.0581
4843,L_Oedicybele caeca,Oedicybele caeca,1,6277.0581
3079,L_Amphytrion burmeisteri,Amphytrion burmeisteri,1,6277.1571
5072,L_Paraphillipsinella hubeiensis,Paraphillipsinella hubeiensis,1,6277.2172
382,F_Christiania nilssonia,Christiania nilssonia,0,6277.8604
3075,L_Amphitryon burmeisteri,Amphitryon burmeisteri,1,6277.8604
4375,L_Kosovopeltis alplata,Kosovopeltis alplata,1,6277.8604
4802,L_Niuchangella angustilimbata,Niuchangella angustilimbata,1,6277.8604
5539,L_Remopleurides amphitryonoides,Remopleurides amphitryonoides,1,6279.1275
4169,L_Hanjiangaspis fibrisulcata,Hanjiangaspis fibrisulcata,1,6279.7928
5577,L_Rorringtonia lepida,Rorringtonia lepida,1,6279.7928
5073,L_Paraphillipsinella nanjiangensis,Paraphillipsinella nanjiangensis,1,6281.0787
5363,L_Pseudampyxina decorata,Pseudampyxina decorata,1,6281.3909
2861,F_Trimurellina incerta,Trimurellina incerta,0,6281.9908
4166,L_Hammatocnemis yangtzeensis,Hammatocnemis yangtzeensis,1,6281.9908
3323,L_Cekovia striata,Cekovia striata,1,6282.9313
4643,L_Microparia (Microparia) lubrica,Microparia (Microparia) lubrica,1,6284.1831
4014,L_Foliomena folium,Foliomena folium,1,6286.522
4163,L_Hammatocnemis ovatus,Hammatocnemis ovatus,1,6286.7491
4418,L_Leiolonchodamas dangmengouensis,Leiolonchodamas dangmengouensis,1,6287.7497
4976,L_Panderia curta,Panderia curta,1,6288.4034
2089,F_Paraphillipsinella tangtouensis,Paraphillipsinella tangtouensis,0,6288.6133
3857,L_Dislobosaspis xixiangensis,Dislobosaspis xixiangensis,1,6288.6133
1751,F_Nemagraptus sinicus,Nemagraptus sinicus,0,6290.0552
5847,L_Trimurellina incerta,Trimurellina incerta,1,6290.0552
1883,F_Olenoides paraptus,Olenoides paraptus,0,6290.1041
2392,F_Pseudobirmanites pinguis,Pseudobirmanites pinguis,0,6290.1041
4043,L_Gastropolus mirabilis,Gastropolus mirabilis,1,6290.1041
4938,L_Ovalocephalus longicervix,Ovalocephalus longicervix,1,6290.2378
3368,L_Christiania nilssonia,Christiania nilssonia,1,6290.2639
4161,L_Hammatocnemis minor,Hammatocnemis minor,1,6290.2639
4220,L_Holdenia liangshanensis,Holdenia liangshanensis,1,6290.2639
4943,L_Ovalocephalus yangtzeensis,Ovalocephalus yangtzeensis,1,6290.2639
5168,L_Phillipsinella sinica,Phillipsinella sinica,1,6290.2639
119,F_Ampyxinella gracilis,Ampyxinella gracilis,0,6295.3734
4621,L_Michelinoceras elongatum,Michelinoceras elongatum,1,6295.3734
5422,L_Pseudopetigurus ovatus,Pseudopetigurus ovatus,1,6295.3796
3009,L_Acodus trigonius aequilateralis,Acodus trigonius aequilateralis,1,6296.0982
3058,L_Alceste longifrons,Alceste longifrons,1,6296.169
1944,F_Oryctocephalus indicus,Oryctocephalus indicus,0,6296.3851
3105,L_Ampyxinella gracilis,Ampyxinella gracilis,1,6296.3896
1157,F_Granomarginata prima,Granomarginata prima,0,6296.5245
2183,F_Phillipsinella tangtouensis,Phillipsinella tangtouensis,0,6296.5245
932,F_Encrinuroides qijiangensis,Encrinuroides qijiangensis,0,6296.7574
5587,L_Sagavia zhuyegouensis,Sagavia zhuyegouensis,1,6296.7574
2827,F_Thomondia palaformis,Thomondia palaformis,0,6296.7663
5169,L_Phillipsinella tangtouensis,Phillipsinella tangtouensis,1,6296.7746
2042,F_Parahawleia insculpta,Parahawleia insculpta,0,6296.8756
4569,L_Madygenia communis,Madygenia communis,1,6296.8756
5775,L_Telephina hanzhongensis,Telephina hanzhongensis,1,6296.8756
4788,L_Nileus symphysuroides,Nileus symphysuroides,1,6297.0873
4186,L_Heliosphaeridium dissimilare,Heliosphaeridium dissimilare,1,6297.0927
4404,L_Lamproscutellum scoparium,Lamproscutellum scoparium,1,6297.1306
5678,L_Solisphaeridium flexipilosum,Solisphaeridium flexipilosum,1,6297.1306
554,F_Curvoryctocephalus taijiangensis,Curvoryctocephalus taijiangensis,0,6297.2625
1636,F_Michelinoceras fenxiangense,Michelinoceras fenxiangense,0,6297.2625
5851,L_Trinodus sinensis,Trinodus sinensis,1,6297.3334
1354,F_Kailiella angusta,Kailiella angusta,0,6297.3424
5585,L_Sagavia chuanxiensis,Sagavia chuanxiensis,1,6297.3424
890,F_Douposiella vigilans,Douposiella vigilans,0,6297.4124
5070,L_Paraphillipsinella curvusa,Paraphillipsinella curvusa,1,6297.4124
5813,L_Thomondia palaformis,Thomondia palaformis,1,6297.4124
521,F_Corrugatagnostus jianshanensis,Corrugatagnostus jianshanensis,0,6297.8042
5697,L_Stenoblepharum dactylum,Stenoblepharum dactylum,1,6297.8042
3074,L_Amphitryon asiaticum,Amphitryon asiaticum,1,6297.9125
3912,L_Encrinurella latifrons,Encrinurella latifrons,1,6297.9125
4939,L_Ovalocephalus ovatus,Ovalocephalus ovatus,1,6298.5278
5495,L_Raphiophorus yichangensis,Raphiophorus yichangensis,1,6299.3773
3077,L_Amphitryon xiushanensis,Amphitryon xiushanensis,1,6299.7076
3104,L_Ampyxinella costata,Ampyxinella costata,1,6299.7076
3826,L_Dionide regalis,Dionide regalis,1,6299.7076
